"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"162"	"Mycomya"	"pseudocurvata"	"Väisänen, 1979"	"http://dyntaxa.se/taxon/info/267237"	"Dyntaxa"	NA	"Mycomya pseudocurvata"
"163"	"Mycomya"	"occultans"	"(Winnertz, 1864)"	"http://dyntaxa.se/taxon/info/267238"	"Dyntaxa"	NA	"Mycomya occultans"
"164"	"Mycomya"	"mituda"	"Väisänen, 1980"	"http://dyntaxa.se/taxon/info/267240"	"Dyntaxa"	NA	"Mycomya mituda"
"165"	"Mycomya"	"livida"	"(Dziedzicki, 1885)"	"http://dyntaxa.se/taxon/info/267241"	"Dyntaxa"	NA	"Mycomya livida"
"166"	"Mycomya"	"leporina"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/267242"	"Dyntaxa"	NA	"Mycomya leporina"
"167"	"Mycomya"	"kuusamoensis"	"Väisänen, 1979"	"http://dyntaxa.se/taxon/info/267243"	"Dyntaxa"	NA	"Mycomya kuusamoensis"
"168"	"Mycomya"	"kaurii"	"Väisänen, 1979"	"http://dyntaxa.se/taxon/info/267244"	"Dyntaxa"	NA	"Mycomya kaurii"
"169"	"Mycomya"	"karelica"	"Väisänen, 1979"	"http://dyntaxa.se/taxon/info/267245"	"Dyntaxa"	NA	"Mycomya karelica"
"170"	"Mycomya"	"indistincta"	"Polevoi, 1995"	"http://dyntaxa.se/taxon/info/267246"	"Dyntaxa"	NA	"Mycomya indistincta"
"171"	"Mycomya"	"hiisi"	"Väisänen, 1979"	"http://dyntaxa.se/taxon/info/267247"	"Dyntaxa"	NA	"Mycomya hiisi"
"172"	"Mycomya"	"hians"	"(Lundström, 1912)"	"http://dyntaxa.se/taxon/info/267248"	"Dyntaxa"	NA	"Mycomya hians"
