"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"148"	"Alsophila"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004184"	NA	"Dyntaxa"	"Alsophila sp."
"149"	"Alsophila"	"aescularia"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215630"	NA	"Dyntaxa"	"Alsophila aescularia"
"150"	"Pseudoterpna"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004185"	NA	"Dyntaxa"	"Pseudoterpna sp."
"151"	"Pseudoterpna"	"pruinata"	"(Hufnagel, 1767)"	"https://www.dyntaxa.se/taxon/info/101653"	NA	"Dyntaxa"	"Pseudoterpna pruinata"
"152"	"Geometra"	"sp."	"Linnaeus, 1758"	"https://www.dyntaxa.se/taxon/info/1004186"	NA	"Dyntaxa"	"Geometra sp."
"153"	"Geometra"	"papilionaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215632"	NA	"Dyntaxa"	"Geometra papilionaria"
"154"	"Comibaena"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004187"	NA	"Dyntaxa"	"Comibaena sp."
"155"	"Comibaena"	"bajularia"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215633"	NA	"Dyntaxa"	"Comibaena bajularia"
"156"	"Hemithea"	"sp."	"Duponchel, 1829"	"https://www.dyntaxa.se/taxon/info/1004188"	NA	"Dyntaxa"	"Hemithea sp."
"157"	"Hemithea"	"aestivaria"	"(Hübner, 1799)"	"https://www.dyntaxa.se/taxon/info/215634"	NA	"Dyntaxa"	"Hemithea aestivaria"
"158"	"Chlorissa"	"sp."	"Stephens, 1831"	"https://www.dyntaxa.se/taxon/info/1004189"	NA	"Dyntaxa"	"Chlorissa sp."
"159"	"Chlorissa"	"viridata"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215635"	NA	"Dyntaxa"	"Chlorissa viridata"
"160"	"Thalera"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004190"	NA	"Dyntaxa"	"Thalera sp."
"161"	"Thalera"	"fimbrialis"	"(Scopoli, 1763)"	"https://www.dyntaxa.se/taxon/info/215636"	NA	"Dyntaxa"	"Thalera fimbrialis"
"162"	"Hemistola"	"sp."	"Warren, 1893"	"https://www.dyntaxa.se/taxon/info/1004191"	NA	"Dyntaxa"	"Hemistola sp."
"163"	"Hemistola"	"chrysoprasaria"	"(Esper, 1795)"	"https://www.dyntaxa.se/taxon/info/101061"	NA	"Dyntaxa"	"Hemistola chrysoprasaria"
"164"	"Jodis"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004192"	NA	"Dyntaxa"	"Jodis sp."
"165"	"Jodis"	"lactearia"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215638"	NA	"Dyntaxa"	"Jodis lactearia"
"166"	"Jodis"	"putata"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215639"	NA	"Dyntaxa"	"Jodis putata"
"167"	"Cyclophora"	"sp."	"Hübner, 1822"	"https://www.dyntaxa.se/taxon/info/1004193"	NA	"Dyntaxa"	"Cyclophora sp."
"168"	"Cyclophora"	"porata"	"(Linnaeus, 1767)"	"https://www.dyntaxa.se/taxon/info/100774"	NA	"Dyntaxa"	"Cyclophora porata"
